1@parv	0	0.126887131560029	0.166427030913012	0.152048885693746	0.161933860531991	0.140726096333573	0.171279654924515	0.166606757728253	0.0815959741193386	0.11196980589504	0.371675053918045	0.36430625449317	0.36861969805895	0.377426312005751	0.374550682961898	0.367541337167505	0.369518332135155	0.369518332135155	0.361430625449317	0.368260244428469	0.180805176132279	0.192307692307692	0.195183321351546	0.184579439252336	0.171459381739756	0.178648454349389	0.176132278936017	0.191049604601006	0.195722501797268	0.189432063263839	0.171099928109274	0.188892882818116	0.177390366642703	0.180445722501797	0.186196980589504	0.182242990654206	0.171818835370237	0.177929547088426	0.187634795111431	0.186376707404745	0.195542774982027	0.198418404025881	0.192667145938174	0.187814521926671	0.191229331416247	0.191588785046729	0.194644140905823	0.1852983465133	0.197519769949676	0.191588785046729	0.253055355859094	0.277857656362329	0.269230769230769	0.284867002156722	0.268152408339324	0.276959022286125	0.262580877066858	0.278756290438533	0.263479511143063	0.276959022286125
2@parv	0.126887131560029	0	0.144859813084112	0.154924514737599	0.161214953271028	0.132458662832495	0.157620416966211	0.155823148813803	0.132997843278217	0.11843997124371	0.369877785765636	0.365384615384615	0.368260244428469	0.375629043853343	0.373472322070453	0.365744069015097	0.370237239396118	0.368799424874191	0.361790079079799	0.368979151689432	0.186196980589504	0.184040258806614	0.204529115744069	0.192127965492451	0.193386053199137	0.190150970524802	0.192667145938174	0.179906542056075	0.199676491732566	0.178289000718907	0.191948238677211	0.182782171099928	0.180625449317038	0.192667145938174	0.186915887850467	0.187634795111431	0.182602444284687	0.176491732566499	0.185118619698059	0.170920201294033	0.185837526959022	0.189791516894321	0.180445722501797	0.178109273903666	0.184759166067577	0.187634795111431	0.179187634795111	0.177030913012221	0.188173975557153	0.178289000718907	0.262041696621136	0.272465851905104	0.272106398274623	0.276599568655643	0.259884974838246	0.275521207764198	0.26294033069734	0.27588066139468	0.263838964773544	0.274442846872753
3@parv	0.166427030913012	0.144859813084112	0	0.152767792954709	0.13785046728972	0.168404025880661	0.125629043853343	0.136412652767793	0.149532710280374	0.142523364485981	0.366642703091301	0.366103522645579	0.363587347232207	0.370956146657081	0.370237239396118	0.362508986340762	0.362688713156003	0.364485981308411	0.354960460100647	0.362868439971244	0.177929547088426	0.192667145938174	0.210280373831776	0.177749820273185	0.199496764917326	0.193386053199137	0.191948238677211	0.182782171099928	0.201473759884975	0.185837526959022	0.193386053199137	0.194284687275341	0.19392523364486	0.204529115744069	0.195183321351546	0.200934579439252	0.192667145938174	0.190510424155284	0.201653486700216	0.192487419122933	0.193026599568656	0.199496764917326	0.196980589503954	0.187095614665708	0.193026599568656	0.189791516894321	0.201114306254493	0.18098490294752	0.196441409058231	0.195902228612509	0.274982027318476	0.282890007189073	0.270668583752696	0.276240115025162	0.264917325664989	0.268332135154565	0.265815959741193	0.279475197699497	0.272106398274623	0.273005032350827
4@parv	0.152048885693746	0.154924514737599	0.152767792954709	0	0.140726096333573	0.120237239396118	0.145758447160316	0.102624011502516	0.141265276779295	0.139647735442128	0.351545650611071	0.356038820992092	0.349928109273904	0.356218547807333	0.35981308411215	0.349568655643422	0.3490294751977	0.347232207045291	0.342379583033789	0.356038820992092	0.190150970524802	0.203091301222142	0.204169662113587	0.188892882818116	0.190869877785766	0.195542774982027	0.184759166067577	0.193565780014378	0.205427749820273	0.198777857656362	0.195183321351546	0.192487419122933	0.18961179007908	0.210280373831776	0.199496764917326	0.202372393961179	0.203091301222142	0.196621135873472	0.204169662113587	0.196800862688713	0.199856218547807	0.199496764917326	0.191229331416247	0.19392523364486	0.202372393961179	0.194104960460101	0.19823867721064	0.195003594536305	0.189971243709561	0.200215672178289	0.257368799424874	0.273903666427031	0.259525521207764	0.27588066139468	0.257368799424874	0.26509705248023	0.247124370956147	0.274802300503235	0.254133716750539	0.267613227893602
5@parv	0.161933860531991	0.161214953271028	0.13785046728972	0.140726096333573	0	0.145219266714594	0.141624730409777	0.154205607476636	0.145039539899353	0.145219266714594	0.363587347232207	0.361610352264558	0.362329259525521	0.369338605319914	0.365744069015097	0.360172537742631	0.35999281092739	0.361790079079799	0.35549964054637	0.364485981308411	0.19176851186197	0.192127965492451	0.212257368799425	0.183321351545651	0.184938892882818	0.187814521926671	0.18314162473041	0.185837526959022	0.201294033069734	0.18098490294752	0.194284687275341	0.184040258806614	0.194464414090582	0.198598130841121	0.200035945363048	0.19608195542775	0.186376707404745	0.190330697340043	0.198598130841121	0.191948238677211	0.20039539899353	0.203989935298347	0.201114306254493	0.195542774982027	0.201114306254493	0.198598130841121	0.202731847591661	0.193386053199137	0.197340043134436	0.204349388928828	0.26078360891445	0.278396836808052	0.261502516175413	0.273903666427031	0.276240115025162	0.267074047447879	0.259166067577283	0.273903666427031	0.272645578720345	0.276779295470884
6@parv	0.140726096333573	0.132458662832495	0.168404025880661	0.120237239396118	0.145219266714594	0	0.14018691588785	0.12724658519051	0.145398993529835	0.130841121495327	0.358554996405464	0.36196980589504	0.356578001437815	0.363587347232207	0.369338605319914	0.359094176851186	0.358195542774982	0.356398274622574	0.350467289719626	0.364485981308411	0.186376707404745	0.196441409058231	0.203630481667865	0.184399712437096	0.187095614665708	0.182782171099928	0.182422717469446	0.195542774982027	0.202731847591661	0.191049604601006	0.185657800143781	0.190150970524802	0.175772825305536	0.19176851186197	0.191049604601006	0.190330697340043	0.188533429187635	0.1852983465133	0.183860531991373	0.184759166067577	0.195722501797268	0.19608195542775	0.193565780014378	0.188713156002876	0.194644140905823	0.194644140905823	0.190510424155284	0.187275341480949	0.188713156002876	0.189971243709561	0.259345794392523	0.273364485981308	0.273005032350827	0.283608914450036	0.258986340762042	0.272825305535586	0.258087706685838	0.280373831775701	0.264378145219267	0.270668583752696
7@parv	0.171279654924515	0.157620416966211	0.125629043853343	0.145758447160316	0.141624730409777	0.14018691588785	0	0.137311286843997	0.142882818116463	0.140546369518332	0.360711718188354	0.361250898634076	0.361610352264558	0.368260244428469	0.365025161754134	0.357296908698778	0.363946800862689	0.361790079079799	0.355859094176851	0.360531991373113	0.197160316319195	0.209381739755572	0.211897915168943	0.194823867721064	0.201833213515456	0.202192667145938	0.192846872753415	0.196261682242991	0.211358734723221	0.190690150970525	0.200754852624011	0.202372393961179	0.200575125808771	0.220524802300503	0.210460100647017	0.212257368799425	0.2068655643422	0.196800862688713	0.208662832494608	0.204529115744069	0.205427749820273	0.208303378864127	0.212257368799425	0.200215672178289	0.207225017972682	0.206146657081237	0.211718188353702	0.200215672178289	0.204888569374551	0.205427749820273	0.266175413371675	0.28666427030913	0.270129403306973	0.269949676491733	0.270488856937455	0.285046728971963	0.260603882099209	0.283968368080518	0.274442846872753	0.272106398274623
8@parv	0.166606757728253	0.155823148813803	0.136412652767793	0.102624011502516	0.154205607476636	0.12724658519051	0.137311286843997	0	0.15510424155284	0.151689432063264	0.356038820992092	0.36412652767793	0.356218547807333	0.361430625449317	0.365025161754134	0.356578001437815	0.358195542774982	0.353882099209202	0.348310567936736	0.360891445003595	0.176312005751258	0.200754852624011	0.192487419122933	0.171459381739756	0.18961179007908	0.184938892882818	0.176312005751258	0.187634795111431	0.199856218547807	0.181703810208483	0.183501078360891	0.194823867721064	0.181164629762761	0.195003594536305	0.182063263838965	0.195363048166786	0.192846872753415	0.181703810208483	0.18745506829619	0.180445722501797	0.186017253774263	0.18961179007908	0.183860531991373	0.184040258806614	0.193565780014378	0.180265995686556	0.193745506829619	0.182961897915169	0.180086268871316	0.192487419122933	0.261502516175413	0.277677929547088	0.26725377426312	0.272465851905104	0.253235082674335	0.265995686556434	0.253055355859094	0.284327821710999	0.256110711718188	0.260963335729691
9@parv	0.0815959741193386	0.132997843278217	0.149532710280374	0.141265276779295	0.145039539899353	0.145398993529835	0.142882818116463	0.15510424155284	0	0.106218547807333	0.363767074047448	0.361071171818835	0.363227893601725	0.369158878504673	0.364485981308411	0.3578360891445	0.363407620416966	0.361250898634076	0.354960460100647	0.360352264557872	0.186556434219986	0.196980589503954	0.202012940330697	0.180625449317038	0.181164629762761	0.183680805176132	0.181524083393242	0.19176851186197	0.20255212077642	0.184759166067577	0.189072609633357	0.195722501797268	0.184219985621855	0.183321351545651	0.192307692307692	0.193026599568656	0.181524083393242	0.194823867721064	0.201653486700216	0.188533429187635	0.200575125808771	0.208123652048886	0.204169662113587	0.195722501797268	0.199856218547807	0.200575125808771	0.20255212077642	0.193206326383896	0.207225017972682	0.198418404025881	0.260963335729691	0.272465851905104	0.268152408339324	0.277318475916607	0.272106398274623	0.27372393961179	0.265815959741193	0.27588066139468	0.260244428468728	0.275161754133717
10@parv	0.11196980589504	0.11843997124371	0.142523364485981	0.139647735442128	0.145219266714594	0.130841121495327	0.140546369518332	0.151689432063264	0.106218547807333	0	0.357476635514019	0.354061826024443	0.356578001437815	0.364665708123652	0.362868439971244	0.354780733285406	0.358554996405464	0.359273903666427	0.351545650611071	0.358015815959741	0.179547088425593	0.189971243709561	0.19823867721064	0.179367361610352	0.172717469446441	0.182422717469446	0.179906542056075	0.184759166067577	0.197699496764917	0.17235801581596	0.188173975557153	0.191588785046729	0.184759166067577	0.194644140905823	0.193206326383896	0.190690150970525	0.19176851186197	0.192487419122933	0.198957584471603	0.182602444284687	0.192846872753415	0.192127965492451	0.18961179007908	0.187994248741912	0.191049604601006	0.192487419122933	0.195183321351546	0.184040258806614	0.194464414090582	0.183860531991373	0.253235082674335	0.270488856937455	0.263659237958303	0.273184759166068	0.266534867002157	0.271746944644141	0.255571531272466	0.273184759166068	0.258986340762042	0.266355140186916
